seq,rtt_ms,status,timestamp
294,0.420,OK,1770628011.501370
295,0.417,OK,1770628011.521600
296,0.502,OK,1770628011.541808
297,0.420,OK,1770628011.561968
298,0.420,OK,1770628011.582207
299,0.476,OK,1770628011.602505
300,0.510,OK,1770628011.622770
301,0.303,OK,1770628011.642820
302,0.286,OK,1770628011.663043
303,0.295,OK,1770628011.683169
304,0.268,OK,1770628011.703260
305,0.353,OK,1770628011.723503
306,0.353,OK,1770628011.743747
307,0.311,OK,1770628011.763969
308,0.445,OK,1770628011.784224
309,0.430,OK,1770628011.804343
310,0.563,OK,1770628011.824614
311,0.461,OK,1770628011.844629
312,0.390,OK,1770628011.864713
313,0.366,OK,1770628011.884884
314,0.408,OK,1770628011.905159
315,0.373,OK,1770628011.925237
316,0.330,OK,1770628011.945425
317,0.418,OK,1770628011.965752
318,0.426,OK,1770628011.986007
319,0.372,OK,1770628012.006072
320,0.415,OK,1770628012.026244
321,0.234,OK,1770628012.046157
322,0.399,OK,1770628012.066556
323,0.424,OK,1770628012.086705
324,0.297,OK,1770628012.106809
325,0.379,OK,1770628012.126992
326,0.381,OK,1770628012.147101
327,0.409,OK,1770628012.167239
328,0.403,OK,1770628012.187473
329,0.452,OK,1770628012.207621
330,0.486,OK,1770628012.227774
331,0.266,OK,1770628012.247783
332,0.380,OK,1770628012.268098
333,0.396,OK,1770628012.288222
334,0.525,OK,1770628012.308481
335,0.513,OK,1770628012.328576
336,0.480,OK,1770628012.348779
337,0.406,OK,1770628012.368905
338,0.423,OK,1770628012.389132
339,0.400,OK,1770628012.409346
340,0.505,OK,1770628012.429569
341,0.247,OK,1770628012.449395
342,0.360,OK,1770628012.469624
343,0.372,OK,1770628012.489860
344,0.500,OK,1770628012.510081
345,0.420,OK,1770628012.530233
346,0.438,OK,1770628012.550369
347,0.453,OK,1770628012.570511
348,0.499,OK,1770628012.590794
349,0.404,OK,1770628012.610937
350,0.412,OK,1770628012.631052
351,0.406,OK,1770628012.651177
352,0.410,OK,1770628012.671313
353,0.476,OK,1770628012.691616
354,0.391,OK,1770628012.711653
355,0.266,OK,1770628012.731755
356,0.273,OK,1770628012.751994
357,0.298,OK,1770628012.772185
358,0.319,OK,1770628012.792448
359,0.336,OK,1770628012.812599
360,0.307,OK,1770628012.832808
361,0.318,OK,1770628012.853016
362,0.323,OK,1770628012.873158
363,0.297,OK,1770628012.893250
364,0.232,OK,1770628012.913291
365,0.191,OK,1770628012.933356
366,0.143,OK,1770628012.953397
367,0.302,OK,1770628012.973681
368,0.262,OK,1770628012.993868
369,0.295,OK,1770628013.014139
370,0.245,OK,1770628013.034284
371,0.154,OK,1770628013.054297
372,0.320,OK,1770628013.074616
373,0.264,OK,1770628013.094788
374,0.292,OK,1770628013.115069
375,0.282,OK,1770628013.135216
376,0.297,OK,1770628013.155364
377,0.346,OK,1770628013.175540
378,0.322,OK,1770628013.195654
379,0.443,OK,1770628013.216001
380,0.427,OK,1770628013.236120
381,0.413,OK,1770628013.256264
382,0.208,OK,1770628013.276137
383,0.498,OK,1770628013.296580
384,0.329,OK,1770628013.316517
385,0.385,OK,1770628013.336838
386,0.352,OK,1770628013.356928
387,0.413,OK,1770628013.377104
388,0.403,OK,1770628013.397221
389,0.429,OK,1770628013.417371
390,0.554,OK,1770628013.437602
391,0.330,OK,1770628013.457511
392,0.368,OK,1770628013.477667
393,0.400,OK,1770628013.497848
394,0.427,OK,1770628013.517999
395,0.441,OK,1770628013.538123
396,0.400,OK,1770628013.558218
397,0.420,OK,1770628013.578442
398,0.337,OK,1770628013.598482
399,0.381,OK,1770628013.618678
400,0.346,OK,1770628013.638786
401,0.417,OK,1770628013.659090
402,0.413,OK,1770628013.679199
403,0.433,OK,1770628013.699371
404,0.355,OK,1770628013.719504
405,0.324,OK,1770628013.739612
406,0.312,OK,1770628013.759840
407,0.301,OK,1770628013.780091
408,0.386,OK,1770628013.800310
409,0.606,OK,1770628013.820644
410,0.466,OK,1770628013.840644
411,0.479,OK,1770628013.860781
412,0.398,OK,1770628013.880872
413,0.422,OK,1770628013.901104
414,0.418,OK,1770628013.921359
415,0.520,OK,1770628013.941594
