frame,latency_ms,jitter_ms,size_bytes,timestamp_unix
303,-1889.3793,6.9335,44058,1770973330.083
304,-1889.3666,0.0126,43878,1770973330.119
305,-1881.3021,8.0645,43906,1770973330.163
306,-1875.2441,6.0580,43905,1770973330.205
307,-1882.1416,6.8974,43866,1770973330.234
308,-1890.0087,7.8671,43874,1770973330.262
309,-1887.8698,2.1389,44058,1770973330.3
310,-1883.3025,4.5674,43890,1770973330.342
311,-1874.2483,9.0542,43894,1770973330.387
312,-1885.2904,11.0421,43910,1770973330.412
313,-1874.2414,11.0490,43914,1770973330.459
314,-1882.2739,8.0326,43929,1770973330.487
315,-1878.1652,4.1087,43914,1770973330.527
316,-1877.0361,1.1292,43881,1770973330.564
317,-1869.0083,8.0278,43958,1770973330.608
318,-1878.9351,9.9268,43906,1770973330.634
319,-1873.8232,5.1119,44001,1770973330.675
320,-1884.7787,10.9556,44002,1770973330.7
321,-1874.7449,10.0338,43949,1770973330.746
322,-1877.8381,3.0932,43954,1770973330.779
323,-1873.7843,4.0538,43950,1770973330.819
324,-1884.7229,10.9386,43981,1770973330.844
325,-1886.7192,1.9963,43910,1770973330.878
326,-1877.6395,9.0797,43930,1770973330.923
327,-1865.5639,12.0757,43866,1770973330.971
328,-1878.4919,12.9280,43982,1770973330.994
329,-1884.3513,5.8594,43894,1770973331.024
330,-1877.2862,7.0651,43993,1770973331.067
331,-1870.3275,6.9587,43966,1770973331.11
332,-1888.6025,18.2750,43934,1770973331.128
333,-1885.5875,3.0150,43998,1770973331.167
334,-1873.5285,12.0590,43982,1770973331.215
335,-1879.4479,5.9195,43942,1770973331.245
336,-1874.3899,5.0581,43980,1770973331.286
337,-1874.8832,0.4933,43906,1770973331.322
338,-1865.7629,9.1202,43889,1770973331.366
339,-1885.7996,20.0367,43890,1770973331.382
340,-1882.7455,3.0541,44034,1770973331.421
341,-1878.6960,4.0495,43933,1770973331.461
342,-1871.7332,6.9628,43998,1770973331.504
343,-1873.6384,1.9052,43994,1770973331.538
344,-1872.5457,1.0927,43910,1770973331.575
345,-1884.5632,12.0175,43966,1770973331.599
346,-1872.4151,12.1481,43938,1770973331.647
347,-1867.4073,5.0077,43886,1770973331.688
348,-1884.3842,16.9768,43893,1770973331.708
349,-1883.4293,0.9549,43946,1770973331.745
350,-1875.3655,8.0638,43886,1770973331.789
351,-1884.2568,8.8913,43926,1770973331.816
352,-1878.1791,6.0778,43993,1770973331.858
353,-1885.1614,6.9823,43866,1770973331.887
354,-1885.1147,0.0467,43958,1770973331.923
355,-1886.2159,1.1013,43922,1770973331.958
356,-1883.2605,2.9554,44022,1770973331.998
357,-1887.1949,3.9344,44026,1770973332.03
358,-1886.0919,1.1029,43946,1770973332.067
359,-1872.0927,13.9992,43910,1770973332.117
360,-1878.0015,5.9087,43910,1770973332.147
361,-1890.9116,12.9101,43858,1770973332.17
362,-1882.0493,8.8623,43882,1770973332.215
363,-1885.9465,3.8972,43826,1770973332.247
364,-1883.8429,2.1036,43897,1770973332.285
365,-1878.7274,5.1155,43966,1770973332.327
366,-1872.5863,6.1412,43882,1770973332.368
367,-1877.5599,4.9736,43954,1770973332.399
368,-1876.4868,1.0731,43925,1770973332.436
369,-1872.3729,4.1139,43829,1770973332.476
370,-1881.3753,9.0024,43842,1770973332.503
371,-1888.2711,6.8958,43934,1770973332.532
372,-1876.1704,12.1007,43934,1770973332.58
373,-1881.1419,4.9715,43937,1770973332.611
374,-1880.1961,0.9458,43957,1770973332.648
375,-1876.1513,4.0448,43950,1770973332.688
376,-1889.0932,12.9418,44013,1770973332.712
377,-1874.0275,15.0657,43954,1770973332.763
378,-1863.9696,10.0579,43946,1770973332.809
379,-1881.8340,17.8645,44017,1770973332.827
380,-1876.6999,5.1341,43991,1770973332.868
381,-1873.6124,3.0875,44006,1770973332.907
382,-1875.5054,1.8930,43902,1770973332.941
383,-1872.4523,3.0532,43918,1770973332.98
384,-1868.5143,3.9380,43966,1770973333.02
385,-1877.5334,9.0191,43930,1770973333.047
386,-1881.4659,3.9325,43925,1770973333.079
387,-1878.4900,2.9759,43920,1770973333.118
388,-1886.5120,8.0221,44009,1770973333.146
389,-1885.4485,1.0636,43862,1770973333.183
390,-1878.4668,6.9816,43934,1770973333.227
391,-1872.3788,6.0880,43870,1770973333.269
392,-1870.2884,2.0905,43846,1770973333.307
393,-1883.6877,13.3994,43818,1770973333.33
394,-1880.4762,3.2115,43870,1770973333.368
395,-1880.4131,0.0632,43941,1770973333.404
396,-1879.2796,1.1334,43926,1770973333.441
397,-1887.1229,7.8433,43909,1770973333.469
398,-1873.1043,14.0185,43802,1770973333.519
399,-1876.0579,2.9535,43845,1770973333.552
400,-1871.0322,5.0256,43842,1770973333.593
401,-1880.1835,9.1512,43838,1770973333.62
402,-1873.0857,7.0977,43902,1770973333.663
403,-1888.9942,15.9085,43750,1770973333.683
404,-1881.9125,7.0817,43854,1770973333.727
405,-1887.7580,5.8455,43933,1770973333.757
406,-1883.6513,4.1068,43906,1770973333.797
407,-1886.5490,2.8977,43877,1770973333.83
408,-1883.4734,3.0756,43882,1770973333.869
409,-1879.4472,4.0262,43970,1770973333.909
410,-1878.3829,1.0643,43921,1770973333.946
411,-1875.2887,3.0942,43854,1770973333.985
412,-1877.2161,1.9274,43938,1770973334.019
413,-1882.1239,4.9078,43981,1770973334.05
414,-1884.0895,1.9655,43898,1770973334.084
415,-1883.8637,0.2258,43898,1770973334.121
416,-1889.1358,5.2722,43877,1770973334.153
417,-1878.1457,10.9901,43906,1770973334.2
418,-1885.5836,7.4379,43898,1770973334.229
419,-1886.6916,1.1079,43862,1770973334.264
420,-1882.8151,3.8764,43925,1770973334.304
421,-1886.6191,3.8040,43930,1770973334.335
422,-1878.5782,8.0409,43914,1770973334.379
423,-1880.5358,1.9577,44005,1770973334.413
424,-1879.4553,1.0805,43922,1770973334.45
425,-1873.3847,6.0706,43890,1770973334.492
426,-1887.7223,14.3375,43846,1770973334.514
427,-1884.6552,3.0670,43938,1770973334.553
428,-1891.6085,6.9532,43862,1770973334.582
429,-1882.6277,8.9808,43870,1770973334.627
430,-1875.5915,7.0362,43946,1770973334.67
431,-1871.4676,4.1239,43842,1770973334.71
432,-1886.4200,14.9524,43888,1770973334.731
433,-1883.3740,3.0460,43885,1770973334.77
434,-1874.3074,9.0666,43906,1770973334.815
435,-1876.1337,1.8263,43850,1770973334.849
436,-1884.9926,8.8589,43826,1770973334.876
437,-1886.9135,1.9209,43846,1770973334.91
438,-1878.7520,8.1615,43821,1770973334.954
439,-1876.7192,2.0328,43842,1770973334.992
440,-1874.6319,2.0874,43886,1770973335.03
441,-1875.5014,0.8695,43886,1770973335.065
442,-1876.3957,0.8943,43850,1770973335.1
443,-1890.3873,13.9916,43874,1770973335.122
444,-1887.4273,2.9600,43862,1770973335.161
445,-1872.3948,15.0325,43938,1770973335.212
446,-1880.4517,8.0569,43894,1770973335.241
447,-1875.3996,5.0521,43902,1770973335.282
448,-1883.6281,8.2285,43898,1770973335.311
449,-1886.4064,2.7783,43898,1770973335.343
450,-1871.3303,15.0762,43934,1770973335.394
451,-1874.3136,2.9833,43938,1770973335.427
452,-1864.2542,10.0594,43966,1770973335.473
453,-1888.1335,23.8793,43958,1770973335.485
454,-1883.0919,5.0416,44005,1770973335.526
455,-1879.9605,3.1314,43914,1770973335.565
456,-1868.8307,11.1299,44010,1770973335.612
457,-1883.8296,14.9989,43866,1770973335.634
458,-1882.7920,1.0376,43961,1770973335.671
459,-1878.7837,4.0083,43870,1770973335.711
460,-1891.7966,13.0129,43898,1770973335.735
461,-1882.7238,9.0728,43926,1770973335.78
462,-1888.6192,5.8954,43958,1770973335.81
463,-1870.4736,18.1456,43850,1770973335.864
464,-1889.5833,19.1097,43934,1770973335.881
465,-1884.5837,4.9996,43890,1770973335.922
466,-1888.5775,3.9937,44002,1770973335.954
467,-1876.4699,12.1076,43956,1770973336.002
468,-1868.5253,7.9446,43790,1770973336.047
469,-1875.4160,6.8908,43913,1770973336.076
470,-1882.2904,6.8743,43894,1770973336.105
471,-1881.4051,0.8852,43849,1770973336.142
472,-1887.3718,5.9667,43850,1770973336.172
473,-1883.3580,4.0138,43873,1770973336.212
474,-1888.3207,4.9627,43970,1770973336.243
475,-1884.2533,4.0674,43950,1770973336.283
476,-1874.9118,9.3415,43906,1770973336.329
477,-1883.7991,8.8873,43929,1770973336.355
478,-1881.8173,1.9817,43914,1770973336.393
479,-1883.8108,1.9934,43942,1770973336.427
480,-1878.7308,5.0800,43914,1770973336.468
481,-1874.5971,4.1337,43837,1770973336.508
482,-1876.5724,1.9753,43850,1770973336.542
483,-1872.4263,4.1461,43778,1770973336.582
484,-1877.2869,4.8606,43854,1770973336.613
485,-1874.2390,3.0479,43901,1770973336.653
486,-1875.1390,0.9000,44017,1770973336.688
487,-1876.1241,0.9851,43974,1770973336.723
488,-1882.1623,6.0382,43954,1770973336.754
489,-1862.1218,20.0405,43942,1770973336.81
490,-1890.9829,28.8610,43862,1770973336.817
491,-1883.8441,7.1387,43933,1770973336.86
492,-1886.7295,2.8853,43914,1770973336.893
493,-1878.6194,8.1100,44022,1770973336.937
494,-1870.5008,8.1186,43990,1770973336.981
495,-1883.4462,12.9454,43830,1770973337.004
496,-1880.3577,3.0885,43926,1770973337.043
497,-1882.2007,1.8430,43878,1770973337.077
498,-1878.0518,4.1490,43878,1770973337.117
499,-1888.9534,10.9017,43898,1770973337.142
500,-1878.8078,10.1457,43894,1770973337.188
501,-1876.8067,2.0010,43882,1770973337.226
502,-1882.8847,6.0780,43846,1770973337.257
503,-1878.7940,4.0908,43861,1770973337.297
504,-1890.7762,11.9822,43878,1770973337.322
505,-1874.6443,16.1319,43874,1770973337.373
506,-1879.4801,4.8358,43806,1770973337.404
507,-1882.3874,2.9073,43794,1770973337.437
508,-1876.2314,6.1560,43842,1770973337.479
509,-1882.1821,5.9507,43858,1770973337.509
510,-1886.1797,3.9976,43966,1770973337.541
511,-1877.2099,8.9698,43790,1770973337.586
512,-1887.1446,9.9347,43810,1770973337.612
513,-1880.0707,7.0739,43898,1770973337.656
514,-1889.9436,9.8729,43874,1770973337.682
515,-1884.8734,5.0702,43854,1770973337.723
516,-1889.2560,4.3826,43901,1770973337.756
517,-1882.1745,7.0815,43798,1770973337.799
518,-1872.0877,10.0868,43830,1770973337.845
519,-1890.1064,18.0187,43902,1770973337.863
520,-1875.5124,14.5941,43774,1770973337.914
521,-1882.1530,6.6407,43837,1770973337.944
522,-1883.2295,1.0765,43866,1770973337.98
523,-1886.6808,3.4513,43854,1770973338.013
524,-1882.7336,3.9473,43814,1770973338.054
525,-1877.6288,5.1048,43798,1770973338.095
526,-1885.5247,7.8959,43850,1770973338.123
527,-1883.4984,2.0263,43902,1770973338.161
528,-1887.3842,3.8857,43922,1770973338.193
529,-1879.2562,8.1279,43974,1770973338.237
530,-1889.5431,10.2868,43785,1770973338.263
531,-1881.9807,7.5624,43838,1770973338.307
532,-1889.9894,8.0087,43874,1770973338.334
533,-1883.8947,6.0947,43806,1770973338.376
534,-1887.7325,3.8378,43874,1770973338.408
535,-1889.6976,1.9650,43778,1770973338.442
536,-1887.5749,2.1226,43837,1770973338.48
537,-1885.4625,2.1124,43842,1770973338.518
538,-1885.4060,0.0565,43725,1770973338.554
539,-1874.2988,11.1072,43865,1770973338.601
540,-1860.1453,14.1535,43930,1770973338.651
541,-1881.0511,20.9057,43893,1770973338.666
542,-1879.9222,1.1289,43870,1770973338.703
543,-1880.7867,0.8645,43822,1770973338.738
544,-1867.7578,13.0289,43806,1770973338.787
545,-1871.6760,3.9182,43897,1770973338.819
546,-1880.5993,8.9233,43966,1770973338.846
547,-1881.5613,0.9620,43918,1770973338.881
548,-1883.4569,1.8957,43881,1770973338.915
549,-1873.5068,9.9502,43906,1770973338.961
550,-1887.3854,13.8786,43890,1770973338.983
551,-1887.2635,0.1218,43850,1770973339.019
552,-1884.1856,3.0780,43822,1770973339.058
553,-1877.0192,7.1664,43922,1770973339.101
554,-1875.3726,1.6465,43854,1770973339.139
555,-1881.0091,5.6365,43894,1770973339.17
556,-1881.0077,0.0014,43914,1770973339.206
557,-1881.9180,0.9103,43965,1770973339.241
558,-1887.9497,6.0318,43906,1770973339.272
559,-1878.9082,9.0415,43821,1770973339.317
560,-1884.7532,5.8451,43922,1770973339.346
561,-1884.7070,0.0463,43849,1770973339.382
562,-1886.6582,1.9512,43845,1770973339.416
563,-1881.6583,4.9999,43878,1770973339.457
564,-1877.5337,4.1246,43850,1770973339.497
565,-1883.5907,6.0570,43810,1770973339.527
566,-1887.6641,4.0734,43865,1770973339.559
567,-1879.5531,8.1110,43869,1770973339.603
568,-1876.4129,3.1402,44094,1770973339.642
569,-1868.4378,7.9751,44002,1770973339.687
570,-1884.3572,15.9194,43942,1770973339.707
571,-1880.3136,4.0436,43842,1770973339.747
572,-1871.3183,8.9953,43862,1770973339.793
573,-1881.2172,9.8989,43894,1770973339.819
574,-1867.1176,14.0996,43806,1770973339.869
575,-1890.0726,22.9549,43882,1770973339.882
576,-1886.0157,4.0569,43830,1770973339.922
577,-1889.2159,3.2003,43838,1770973339.955
578,-1881.1355,8.0805,43874,1770973339.999
579,-1878.0651,3.0704,43942,1770973340.038
